Date,Close
2021-12-06,0.8255
2021-12-05,0.8045
2021-12-04,0.8449
2021-12-03,0.9211
2021-12-02,0.9716
2021-12-01,0.9899
2021-11-30,0.9983
2021-11-29,0.9898
2021-11-28,0.9687
2021-11-27,0.9452
2021-11-26,0.9394
2021-11-25,1.0438
2021-11-24,1.0326
2021-11-23,1.0661
2021-11-22,1.0354
2021-11-21,1.0569
2021-11-20,1.0965
2021-11-19,1.0892
2021-11-18,1.0406
2021-11-17,1.0953
2021-11-16,1.0877
2021-11-15,1.172
2021-11-14,1.1879
2021-11-13,1.1892
2021-11-12,1.1883
2021-11-11,1.2142
2021-11-10,1.1902
2021-11-09,1.2571
2021-11-08,1.2815
2021-11-07,1.2198
2021-11-06,1.151
2021-11-05,1.1581
2021-11-04,1.2004
2021-11-03,1.2101
2021-11-02,1.1349
2021-11-01,1.0915
2021-10-31,1.1128
2021-10-30,1.0846
2021-10-29,1.0825
2021-10-28,1.0579
2021-10-27,0.995
2021-10-26,1.1075
2021-10-25,1.0951
2021-10-24,1.0821
2021-10-23,1.0934
2021-10-22,1.0885
2021-10-21,1.0886
2021-10-20,1.1455
2021-10-19,1.0911
2021-10-18,1.0827
2021-10-17,1.0944
2021-10-16,1.1343
2021-10-15,1.1413
2021-10-14,1.1336
2021-10-13,1.1275
2021-10-12,1.1018
2021-10-11,1.1364
2021-10-10,1.1352
2021-10-09,1.1604
2021-10-08,1.0636
2021-10-07,1.0678
2021-10-06,1.0765
2021-10-05,1.0839
2021-10-04,1.0425
2021-10-03,1.0552
2021-10-02,1.0359
2021-10-01,1.0422
2021-09-30,0.9533
2021-09-29,0.9268
2021-09-28,0.8928
2021-09-27,0.9218
2021-09-26,0.9436
2021-09-25,0.94
2021-09-24,0.944
2021-09-23,1.0016
2021-09-22,1.0033
2021-09-21,0.8743
2021-09-20,0.9216
2021-09-19,1.0483
2021-09-18,1.0751
2021-09-17,1.0661
2021-09-16,1.0902
2021-09-15,1.1207
2021-09-14,1.0963
2021-09-13,1.0643
2021-09-12,1.1181
2021-09-11,1.0787
2021-09-10,1.0552
2021-09-09,1.0868
2021-09-08,1.0998
2021-09-07,1.1292
2021-09-06,1.3894
2021-09-05,1.3076
2021-09-04,1.2548
2021-09-03,1.2907
2021-09-02,1.2533
2021-09-01,1.2362
2021-08-31,1.1856
2021-08-30,1.1002
2021-08-29,1.1408
2021-08-28,1.1459
2021-08-27,1.1918
2021-08-26,1.0712
2021-08-25,1.1735
2021-08-24,1.1353
2021-08-23,1.2457
2021-08-22,1.226
2021-08-21,1.2158
2021-08-20,1.2629
2021-08-19,1.2347
2021-08-18,1.1431
2021-08-17,1.0978
2021-08-16,1.1855
2021-08-15,1.2839
2021-08-14,1.2791
2021-08-13,1.0901
2021-08-12,0.966
2021-08-11,1.0105
2021-08-10,0.8511
2021-08-09,0.817
2021-08-08,0.7788
2021-08-07,0.8162
2021-08-06,0.7474
2021-08-05,0.7327
2021-08-04,0.731
2021-08-03,0.7136
2021-08-02,0.738
2021-08-01,0.7242
2021-07-31,0.746
2021-07-30,0.7521
2021-07-29,0.7488
2021-07-28,0.7327
2021-07-27,0.6451
2021-07-26,0.6234
2021-07-25,0.6069
2021-07-24,0.6085
2021-07-23,0.6091
2021-07-22,0.592
2021-07-21,0.5719
2021-07-20,0.5284
2021-07-19,0.557
2021-07-18,0.5866
2021-07-17,0.5821
2021-07-16,0.5893
2021-07-15,0.5979
2021-07-14,0.6197
2021-07-13,0.6192
2021-07-12,0.6288
2021-07-11,0.6364
2021-07-10,0.6246
2021-07-09,0.6369
2021-07-08,0.6215
2021-07-07,0.6522
2021-07-06,0.6648
2021-07-05,0.6526
2021-07-04,0.696
2021-07-03,0.6732
2021-07-02,0.6556
2021-07-01,0.6591
2021-06-30,0.7063
2021-06-29,0.7063
2021-06-28,0.6444
2021-06-27,0.6484
2021-06-26,0.6162
2021-06-25,0.6111
2021-06-24,0.6731
2021-06-23,0.6383
2021-06-22,0.5468
2021-06-21,0.6067
2021-06-20,0.7741
2021-06-19,0.7582
2021-06-18,0.7972
2021-06-17,0.8419
2021-06-16,0.832
2021-06-15,0.8663
2021-06-14,0.8906
2021-06-13,0.8832
2021-06-12,0.8326
2021-06-11,0.8471
2021-06-10,0.8686
2021-06-09,0.9218
2021-06-08,0.8731
2021-06-07,0.8618
2021-06-06,0.947
2021-06-05,0.923
2021-06-04,0.9683
2021-06-03,1.045
2021-06-02,1.0241
2021-06-01,1.0108
2021-05-31,1.0409
2021-05-30,0.9058
2021-05-29,0.8318
2021-05-28,0.8985
2021-05-27,0.9747
2021-05-26,1.0316
2021-05-25,0.9746
2021-05-24,0.993
2021-05-23,0.7898
2021-05-22,0.9052
2021-05-21,1.0062
2021-05-20,1.1795
2021-05-19,1.0568
2021-05-18,1.5889
2021-05-17,1.4946
2021-05-16,1.4496
2021-05-15,1.4904
2021-05-14,1.4
2021-05-13,1.364
2021-05-12,1.2691
2021-05-11,1.4786
2021-05-10,1.3906
2021-05-09,1.5345
2021-05-08,1.5611
2021-05-07,1.5793
2021-05-06,1.6028
2021-05-05,1.6133
2021-05-04,1.3877
2021-05-03,1.5546
2021-05-02,1.5605
2021-05-01,1.651
2021-04-30,1.5988
2021-04-29,1.3978
2021-04-28,1.3576
2021-04-27,1.4017
2021-04-26,1.3629
2021-04-25,1.0351
2021-04-24,1.04833
2021-04-23,1.17073
2021-04-22,1.15489
2021-04-21,1.29097
2021-04-20,1.38501
2021-04-19,1.30945
2021-04-18,1.40797
2021-04-17,1.53896
2021-04-16,1.54805
2021-04-15,1.75781
2021-04-14,1.83468
2021-04-13,1.79611
2021-04-12,1.46843
2021-04-11,1.35118
2021-04-10,1.3728
2021-04-09,1.01721
2021-04-08,1.05599
2021-04-07,0.91542
2021-04-06,1.09663
2021-04-05,0.91584
2021-04-04,0.635
2021-04-03,0.57831
2021-04-02,0.60701
2021-04-01,0.57087
2021-03-31,0.56982
2021-03-30,0.5621
2021-03-29,0.56538
2021-03-28,0.54552
2021-03-27,0.54752
2021-03-26,0.56357
2021-03-25,0.51058
2021-03-24,0.48021
2021-03-23,0.5498
2021-03-22,0.5441
2021-03-21,0.51651
2021-03-20,0.52613
2021-03-19,0.46651
2021-03-18,0.46893
2021-03-17,0.4698
2021-03-16,0.46024
2021-03-15,0.43574
2021-03-14,0.43905
2021-03-13,0.45787
2021-03-12,0.43934
2021-03-11,0.45187
2021-03-10,0.46155
2021-03-09,0.4849
2021-03-08,0.47412
2021-03-07,0.46558
2021-03-06,0.46285
2021-03-05,0.45457
2021-03-04,0.48096
2021-03-03,0.44846
2021-03-02,0.4357
2021-03-01,0.44537
2021-02-28,0.41565
2021-02-27,0.43589
2021-02-26,0.42788
2021-02-25,0.43601
2021-02-24,0.4686
2021-02-23,0.47579
2021-02-22,0.56646
2021-02-21,0.54468
2021-02-20,0.51167
2021-02-19,0.56465
2021-02-18,0.53204
2021-02-17,0.53467
2021-02-16,0.51995
2021-02-15,0.54976
2021-02-14,0.59211
2021-02-13,0.63309
2021-02-12,0.609
2021-02-11,0.52806
2021-02-10,0.50429
2021-02-09,0.47636
2021-02-08,0.45099
2021-02-07,0.41849
2021-02-06,0.44307
2021-02-05,0.45219
2021-02-04,0.44545
2021-02-03,0.39721
2021-02-02,0.37254
2021-02-01,0.37106
2021-01-31,0.49507
2021-01-30,0.44372
2021-01-29,0.2829
2021-01-28,0.26407
2021-01-27,0.25039
2021-01-26,0.26834
2021-01-25,0.26757
2021-01-24,0.27339
2021-01-23,0.27167
2021-01-22,0.27217
2021-01-21,0.26802
2021-01-20,0.29539
2021-01-19,0.29396
2021-01-18,0.28528
2021-01-17,0.27746
2021-01-16,0.27924
2021-01-15,0.27991
2021-01-14,0.29642
2021-01-13,0.30582
2021-01-12,0.29254
2021-01-11,0.28743
2021-01-10,0.31491
2021-01-09,0.32419
2021-01-08,0.32032
2021-01-07,0.32389
2021-01-06,0.24854
2021-01-05,0.22573
2021-01-04,0.23565
2021-01-03,0.2254
2021-01-02,0.22064
2021-01-01,0.23746
2020-12-31,0.21959
2020-12-30,0.21138
2020-12-29,0.22142
2020-12-28,0.24845
2020-12-27,0.28407
2020-12-26,0.29481
2020-12-25,0.31768
2020-12-24,0.33863
2020-12-23,0.2605
2020-12-22,0.44642
2020-12-21,0.51445
2020-12-20,0.55586
2020-12-19,0.57666
2020-12-18,0.58337
2020-12-17,0.5769
2020-12-16,0.56941
2020-12-15,0.46793
2020-12-14,0.4974
2020-12-13,0.51365
2020-12-12,0.50658
2020-12-11,0.54945
2020-12-10,0.57267
2020-12-09,0.58265
2020-12-08,0.5589
2020-12-07,0.60818
2020-12-06,0.62107
2020-12-05,0.58517
2020-12-04,0.55367
2020-12-03,0.63046
2020-12-02,0.62972
2020-12-01,0.61088
2020-11-30,0.66417
2020-11-29,0.60543
2020-11-28,0.62579
2020-11-27,0.5623
2020-11-26,0.53654
2020-11-25,0.63022
2020-11-24,0.694
2020-11-23,0.61579
2020-11-22,0.44611
2020-11-21,0.46283
2020-11-20,0.32991
2020-11-19,0.30358
2020-11-18,0.29335
2020-11-17,0.30247
2020-11-16,0.28813
2020-11-15,0.26954
2020-11-14,0.26824
2020-11-13,0.2659
2020-11-12,0.2549
2020-11-11,0.25581
2020-11-10,0.2538
2020-11-09,0.25059
2020-11-08,0.25374
2020-11-07,0.2491
2020-11-06,0.25863
2020-11-05,0.24561
2020-11-04,0.23758
2020-11-03,0.2396
2020-11-02,0.23523
2020-11-01,0.23999
2020-10-31,0.23968
2020-10-30,0.23905
2020-10-29,0.24239
2020-10-28,0.2454
2020-10-27,0.25273
2020-10-26,0.2481
2020-10-25,0.25313
2020-10-24,0.2562
2020-10-23,0.25471
2020-10-22,0.25709
2020-10-21,0.25088
2020-10-20,0.24322
2020-10-19,0.24558
2020-10-18,0.24221
2020-10-17,0.24057
2020-10-16,0.24011
2020-10-15,0.24596
2020-10-14,0.24906
2020-10-13,0.2565
2020-10-12,0.25603
2020-10-11,0.25544
2020-10-10,0.25402
2020-10-09,0.25293
2020-10-08,0.25141
2020-10-07,0.2487
2020-10-06,0.24545
2020-10-05,0.2503
2020-10-04,0.24794
2020-10-03,0.23273
2020-10-02,0.23386
2020-10-01,0.23819
2020-09-30,0.24171
2020-09-29,0.24285
2020-09-28,0.24107
2020-09-27,0.24334
2020-09-26,0.24153
2020-09-25,0.24154
2020-09-24,0.23276
2020-09-23,0.22164
2020-09-22,0.23302
2020-09-21,0.23102
2020-09-20,0.24652
2020-09-19,0.25112
2020-09-18,0.25065
2020-09-17,0.25214
2020-09-16,0.24686
2020-09-15,0.24331
2020-09-14,0.24564
2020-09-13,0.24218
2020-09-12,0.24752
2020-09-11,0.24252
2020-09-10,0.24302
2020-09-09,0.23901
2020-09-08,0.23657
2020-09-07,0.24198
2020-09-06,0.23986
2020-09-05,0.23738
2020-09-04,0.25385
2020-09-03,0.24409
2020-09-02,0.27595
2020-09-01,0.29521
2020-08-31,0.28115
2020-08-30,0.28302
2020-08-29,0.2738
2020-08-28,0.27174
2020-08-27,0.26469
2020-08-26,0.27653
2020-08-25,0.27625
2020-08-24,0.2884
2020-08-23,0.2848
2020-08-22,0.28592
2020-08-21,0.27933
2020-08-20,0.29218
2020-08-19,0.28975
2020-08-18,0.30251
2020-08-17,0.31539
2020-08-16,0.30455
2020-08-15,0.29884
2020-08-14,0.29995
2020-08-13,0.2942
2020-08-12,0.28233
2020-08-11,0.2831
2020-08-10,0.29469
2020-08-09,0.2879
2020-08-08,0.29527
2020-08-07,0.29437
2020-08-06,0.30311
2020-08-05,0.30228
2020-08-04,0.30138
2020-08-03,0.31016
2020-08-02,0.28803
2020-08-01,0.29089
2020-07-31,0.25939
2020-07-30,0.24408
2020-07-29,0.24327
2020-07-28,0.23029
2020-07-27,0.22437
2020-07-26,0.21532
2020-07-25,0.21463
2020-07-24,0.20392
2020-07-23,0.20851
2020-07-22,0.20348
2020-07-21,0.19949
2020-07-20,0.19465
2020-07-19,0.19956
2020-07-18,0.1999
2020-07-17,0.1944
2020-07-16,0.19444
2020-07-15,0.19721
2020-07-14,0.19909
2020-07-13,0.19867
2020-07-12,0.20128
2020-07-11,0.2011
2020-07-10,0.19909
2020-07-09,0.20263
2020-07-08,0.20551
2020-07-07,0.18508
2020-07-06,0.18875
2020-07-05,0.17695
2020-07-04,0.17808
2020-07-03,0.1762
2020-07-02,0.17477
2020-07-01,0.17647
2020-06-30,0.17533
2020-06-29,0.17726
2020-06-28,0.17693
2020-06-27,0.17509
2020-06-26,0.18249
2020-06-25,0.18156
2020-06-24,0.18348
2020-06-23,0.18889
2020-06-22,0.18928
2020-06-21,0.18602
2020-06-20,0.18792
2020-06-19,0.18722
2020-06-18,0.18975
2020-06-17,0.19315
2020-06-16,0.19238
2020-06-15,0.19238
2020-06-14,0.19022
2020-06-13,0.19234
2020-06-12,0.19307
2020-06-11,0.18817
2020-06-10,0.20266
2020-06-09,0.20127
2020-06-08,0.20403
2020-06-07,0.20329
2020-06-06,0.20361
2020-06-05,0.20274
2020-06-04,0.20427
2020-06-03,0.2041
2020-06-02,0.20301
2020-06-01,0.211
2020-05-31,0.20245
2020-05-30,0.20701
2020-05-29,0.19759
2020-05-28,0.20052
2020-05-27,0.19791
2020-05-26,0.19372
2020-05-25,0.19622
2020-05-24,0.19256
2020-05-23,0.19883
2020-05-22,0.20034
2020-05-21,0.19434
2020-05-20,0.20179
2020-05-19,0.20496
2020-05-18,0.20543
2020-05-17,0.20131
2020-05-16,0.19969
2020-05-15,0.19818
2020-05-14,0.20386
2020-05-13,0.20177
2020-05-12,0.19711
2020-05-11,0.19254
2020-05-10,0.19702
2020-05-09,0.21642
2020-05-08,0.21865
2020-05-07,0.21862
2020-05-06,0.21158
2020-05-05,0.21688
2020-05-04,0.21776
2020-05-03,0.21936
2020-05-02,0.22369
2020-05-01,0.21786
2020-04-30,0.21135
2020-04-29,0.22648
2020-04-28,0.21416
2020-04-27,0.19747
2020-04-26,0.19618
2020-04-25,0.19418
2020-04-24,0.19325
2020-04-23,0.1926
2020-04-22,0.18804
2020-04-21,0.18341
2020-04-20,0.18151
2020-04-19,0.18901
2020-04-18,0.19544
2020-04-17,0.18863
2020-04-16,0.19053
2020-04-15,0.1805
2020-04-14,0.18613
2020-04-13,0.18763
2020-04-12,0.18939
2020-04-11,0.1885
2020-04-10,0.18758
2020-04-09,0.19829
2020-04-08,0.20192
2020-04-07,0.19285
2020-04-06,0.19803
2020-04-05,0.17925
2020-04-04,0.18114
2020-04-03,0.17957
2020-04-02,0.17828
2020-04-01,0.17494
2020-03-31,0.17353
2020-03-30,0.17112
2020-03-29,0.16278
2020-03-28,0.17543
2020-03-27,0.17269
2020-03-26,0.17593
2020-03-25,0.16168
2020-03-24,0.16225
2020-03-23,0.15854
2020-03-22,0.14776
2020-03-21,0.15797
2020-03-20,0.15695
2020-03-19,0.1646
2020-03-18,0.1476
2020-03-17,0.14694
2020-03-16,0.14102
2020-03-15,0.15308
2020-03-14,0.14588
2020-03-13,0.15872
2020-03-12,0.13549
2020-03-11,0.20813
2020-03-10,0.21185
2020-03-09,0.20952
2020-03-08,0.20385
2020-03-07,0.23622
2020-03-06,0.24477
2020-03-05,0.23909
2020-03-04,0.23453
2020-03-03,0.23428
2020-03-02,0.23958
2020-03-01,0.22696
2020-02-29,0.22892
2020-02-28,0.23663
2020-02-27,0.2385
2020-02-26,0.22915
2020-02-25,0.25209
2020-02-24,0.2704
2020-02-23,0.28298
2020-02-22,0.27468
2020-02-21,0.27418
2020-02-20,0.2709
2020-02-19,0.27466
2020-02-18,0.29827
2020-02-17,0.28736
2020-02-16,0.29224
2020-02-15,0.30729
2020-02-14,0.33594
2020-02-13,0.32709
2020-02-12,0.30427
2020-02-11,0.281
2020-02-10,0.27338
2020-02-09,0.28257
2020-02-08,0.27735
2020-02-07,0.27953
2020-02-06,0.28325
2020-02-05,0.27774
2020-02-04,0.26737
2020-02-03,0.25453
2020-02-02,0.25093
2020-02-01,0.24141
2020-01-31,0.23946
2020-01-30,0.24376
2020-01-29,0.23539
2020-01-28,0.23906
2020-01-27,0.23077
2020-01-26,0.23131
2020-01-25,0.21946
2020-01-24,0.22222
2020-01-23,0.22586
2020-01-22,0.23733
2020-01-21,0.23726
2020-01-20,0.23314
2020-01-19,0.23558
2020-01-18,0.24357
2020-01-17,0.23921
2020-01-16,0.229
2020-01-15,0.23367
2020-01-14,0.23464
2020-01-13,0.21134
2020-01-12,0.21539
2020-01-11,0.21121
2020-01-10,0.21284
2020-01-09,0.20373
2020-01-08,0.2075
2020-01-07,0.21335
2020-01-06,0.2231
2020-01-05,0.19453
2020-01-04,0.19305
2020-01-03,0.19338
2020-01-02,0.1875
2020-01-01,0.19305
2019-12-31,0.19295
2019-12-30,0.19326
2019-12-29,0.19653
2019-12-28,0.1932
2019-12-27,0.19003
2019-12-26,0.18923
2019-12-25,0.18852
2019-12-24,0.19077
2019-12-23,0.18953
2019-12-22,0.19649
2019-12-21,0.19143
2019-12-20,0.19521
2019-12-19,0.1878
2019-12-18,0.19573
2019-12-17,0.1831
2019-12-16,0.2055
2019-12-15,0.21735
2019-12-14,0.21605
2019-12-13,0.22054
2019-12-12,0.21837
2019-12-11,0.22093
2019-12-10,0.22256
2019-12-09,0.22445
2019-12-08,0.22909
2019-12-07,0.22699
2019-12-06,0.22546
2019-12-05,0.22118
2019-12-04,0.2139
2019-12-03,0.21951
2019-12-02,0.21914
2019-12-01,0.22477
2019-11-30,0.2255
2019-11-29,0.22998
2019-11-28,0.22313
2019-11-27,0.224
2019-11-26,0.2206
2019-11-25,0.21731
2019-11-24,0.21989
2019-11-23,0.23407
2019-11-22,0.23
2019-11-21,0.24345
2019-11-20,0.25014
2019-11-19,0.25398
2019-11-18,0.25179
2019-11-17,0.26311
2019-11-16,0.26218
2019-11-15,0.26069
2019-11-14,0.26795
2019-11-13,0.27202
2019-11-12,0.27222
2019-11-11,0.27423
2019-11-10,0.27894
2019-11-09,0.2799
2019-11-08,0.27547
2019-11-07,0.29061
2019-11-06,0.31009
2019-11-05,0.30061
2019-11-04,0.29863
2019-11-03,0.29024
2019-11-02,0.29456
2019-11-01,0.29146
2019-10-31,0.29452
2019-10-30,0.29471
2019-10-29,0.30192
2019-10-28,0.29447
2019-10-27,0.29818
2019-10-26,0.29351
2019-10-25,0.29829
2019-10-24,0.27596
2019-10-23,0.27306
2019-10-22,0.29046
2019-10-21,0.29187
2019-10-20,0.29386
2019-10-19,0.29145
2019-10-18,0.29404
2019-10-17,0.30167
2019-10-16,0.28331
2019-10-15,0.28859
2019-10-14,0.29727
2019-10-13,0.27726
2019-10-12,0.27226
2019-10-11,0.26743
2019-10-10,0.27021
2019-10-09,0.28082
2019-10-08,0.2774
2019-10-07,0.27592
2019-10-06,0.25552
2019-10-05,0.25325
2019-10-04,0.25243
2019-10-03,0.24674
2019-10-02,0.25247
2019-10-01,0.24788
2019-09-30,0.2566
2019-09-29,0.24024
2019-09-28,0.24163
2019-09-27,0.24208
2019-09-26,0.2422
2019-09-25,0.2457
2019-09-24,0.23282
2019-09-23,0.26786
2019-09-22,0.27653
2019-09-21,0.28961
2019-09-20,0.2936
2019-09-19,0.30062
2019-09-18,0.31344
2019-09-17,0.28561
2019-09-16,0.26098
2019-09-15,0.26022
2019-09-14,0.26124
2019-09-13,0.2552
2019-09-12,0.25406
2019-09-11,0.25519
2019-09-10,0.25859
2019-09-09,0.25855
2019-09-08,0.26205
2019-09-07,0.25993
2019-09-06,0.2511
2019-09-05,0.25617
2019-09-04,0.25843
2019-09-03,0.26242
2019-09-02,0.2606
2019-09-01,0.25593
2019-08-31,0.25747
2019-08-30,0.25539
2019-08-29,0.25698
2019-08-28,0.25629
2019-08-27,0.26954
2019-08-26,0.27051
2019-08-25,0.26954
2019-08-24,0.27137
2019-08-23,0.27664
2019-08-22,0.27039
2019-08-21,0.26589
2019-08-20,0.27432
2019-08-19,0.28202
2019-08-18,0.2832
2019-08-17,0.26546
2019-08-16,0.26047
2019-08-15,0.26378
2019-08-14,0.26353
2019-08-13,0.298
2019-08-12,0.3006
2019-08-11,0.30316
2019-08-10,0.29918
2019-08-09,0.29649
2019-08-08,0.30825
2019-08-07,0.31109
2019-08-06,0.3116
2019-08-05,0.32242
2019-08-04,0.31813
2019-08-03,0.31596
2019-08-02,0.31178
2019-08-01,0.31575
2019-07-31,0.31959
2019-07-30,0.31823
2019-07-29,0.31004
2019-07-28,0.31218
2019-07-27,0.30965
2019-07-26,0.32303
2019-07-25,0.31335
2019-07-24,0.31548
2019-07-23,0.30891
2019-07-22,0.32111
2019-07-21,0.33075
2019-07-20,0.33279
2019-07-19,0.3188
2019-07-18,0.32035
2019-07-17,0.31032
2019-07-16,0.29543
2019-07-15,0.31287
2019-07-14,0.30366
2019-07-13,0.33206
2019-07-12,0.34336
2019-07-11,0.32875
2019-07-10,0.36154
2019-07-09,0.39362
2019-07-08,0.40073
2019-07-07,0.39651
2019-07-06,0.39031
2019-07-05,0.37881
2019-07-04,0.38723
2019-07-03,0.40456
2019-07-02,0.39794
2019-07-01,0.40691
2019-06-30,0.3962
2019-06-29,0.4262
2019-06-28,0.4261
2019-06-27,0.41049
2019-06-26,0.46805
2019-06-25,0.46809
2019-06-24,0.47385
2019-06-23,0.47015
2019-06-22,0.47729
2019-06-21,0.4425
2019-06-20,0.42995
2019-06-19,0.43406
2019-06-18,0.42694
2019-06-17,0.44705
2019-06-16,0.42703
2019-06-15,0.4095
2019-06-14,0.40201
2019-06-13,0.39876
2019-06-12,0.40074
2019-06-11,0.39192
2019-06-10,0.3999
2019-06-09,0.38527
2019-06-08,0.40699
2019-06-07,0.41886
2019-06-06,0.41937
2019-06-05,0.4001
2019-06-04,0.39878
2019-06-03,0.41731
2019-06-02,0.44396
2019-06-01,0.42894
2019-05-31,0.43851
2019-05-30,0.41789
2019-05-29,0.44307
2019-05-28,0.44877
2019-05-27,0.43331
2019-05-26,0.40372
2019-05-25,0.3852
2019-05-24,0.38286
2019-05-23,0.37956
2019-05-22,0.37183
2019-05-21,0.39524
2019-05-20,0.39636
2019-05-19,0.41631
2019-05-18,0.37183
2019-05-17,0.38862
2019-05-16,0.41876
2019-05-15,0.45734
2019-05-14,0.409
2019-05-13,0.32409
2019-05-12,0.31016
2019-05-11,0.31724
2019-05-10,0.29881
2019-05-09,0.29488
2019-05-08,0.29958
2019-05-07,0.29819
2019-05-06,0.30283
2019-05-05,0.30044
2019-05-04,0.30305
2019-05-03,0.30784
2019-05-02,0.30205
2019-05-01,0.30304
2019-04-30,0.3087
2019-04-29,0.29323
2019-04-28,0.29946
2019-04-27,0.29928
2019-04-26,0.3035
2019-04-25,0.29161
2019-04-24,0.29963
2019-04-23,0.31807
2019-04-22,0.32252
2019-04-21,0.31963
2019-04-20,0.32668
2019-04-19,0.32999
2019-04-18,0.33533
2019-04-17,0.33436
2019-04-16,0.32379
2019-04-15,0.31905
2019-04-14,0.32762
2019-04-13,0.32458
2019-04-12,0.32325
2019-04-11,0.32705
2019-04-10,0.35345
2019-04-09,0.34732
2019-04-08,0.35568
2019-04-07,0.3612
2019-04-06,0.35264
2019-04-05,0.3613
2019-04-04,0.32996
2019-04-03,0.34022
2019-04-02,0.3505
2019-04-01,0.31248
2019-03-31,0.30889
2019-03-30,0.31107
2019-03-29,0.30774
2019-03-28,0.30604
2019-03-27,0.31012
2019-03-26,0.30302
2019-03-25,0.3031
2019-03-24,0.30787
2019-03-23,0.31182
2019-03-22,0.31041
2019-03-21,0.30965
2019-03-20,0.31779
2019-03-19,0.31594
2019-03-18,0.31452
2019-03-17,0.3154
2019-03-16,0.31868
2019-03-15,0.31473
2019-03-14,0.31131
2019-03-13,0.31332
2019-03-12,0.31031
2019-03-11,0.30992
2019-03-10,0.31289
2019-03-09,0.31389
2019-03-08,0.30775
2019-03-07,0.31311
2019-03-06,0.31629
2019-03-05,0.31471
2019-03-04,0.30207
2019-03-03,0.31114
2019-03-02,0.31382
2019-03-01,0.31564
2019-02-28,0.3139
2019-02-27,0.31067
2019-02-26,0.31658
2019-02-25,0.32731
2019-02-24,0.29757
2019-02-23,0.33201
2019-02-22,0.32105
2019-02-21,0.3207
2019-02-20,0.3315
2019-02-19,0.32238
2019-02-18,0.32194
2019-02-17,0.30318
2019-02-16,0.30077
2019-02-15,0.30194
2019-02-14,0.30081
2019-02-13,0.30382
2019-02-12,0.30514
2019-02-11,0.30255
2019-02-10,0.30988
2019-02-09,0.31215
2019-02-08,0.31205
2019-02-07,0.29145
2019-02-06,0.2894
2019-02-05,0.29972
2019-02-04,0.29939
2019-02-03,0.30219
2019-02-02,0.3103
2019-02-01,0.30624
2019-01-31,0.30911
2019-01-30,0.32109
2019-01-29,0.28693
2019-01-28,0.29223
2019-01-27,0.30646
2019-01-26,0.31258
2019-01-25,0.31384
2019-01-24,0.31593
2019-01-23,0.31415
2019-01-22,0.31762
2019-01-21,0.31767
2019-01-20,0.3168
2019-01-19,0.3267
2019-01-18,0.32036
2019-01-17,0.32489
2019-01-16,0.3257
2019-01-15,0.3215
2019-01-14,0.32871
2019-01-13,0.31132
2019-01-12,0.32557
2019-01-11,0.3258
2019-01-10,0.32464
2019-01-09,0.3648
2019-01-08,0.36073
2019-01-07,0.36022
2019-01-06,0.36042
2019-01-05,0.34851
2019-01-04,0.35308
2019-01-03,0.3524
2019-01-02,0.36882
2019-01-01,0.3608
2018-12-31,0.34849
2018-12-30,0.36489
2018-12-29,0.35593
2018-12-28,0.36997
2018-12-27,0.33368
2018-12-26,0.37253
2018-12-25,0.37598
2018-12-24,0.40092
2018-12-23,0.3669
2018-12-22,0.35644
2018-12-21,0.35428
2018-12-20,0.37228
2018-12-19,0.34468
2018-12-18,0.34979
2018-12-17,0.32721
2018-12-16,0.28669
2018-12-15,0.28422
2018-12-14,0.28816
2018-12-13,0.29934
2018-12-12,0.30463
2018-12-11,0.29904
2018-12-10,0.29956
2018-12-09,0.30914
2018-12-08,0.30247
2018-12-07,0.30114
2018-12-06,0.30919
2018-12-05,0.3395
2018-12-04,0.35231
2018-12-03,0.34827
2018-12-02,0.36963
2018-12-01,0.37205
2018-11-30,0.36466
2018-11-29,0.38149
2018-11-28,0.39203
2018-11-27,0.365
2018-11-26,0.36354
2018-11-25,0.382
2018-11-24,0.37982
2018-11-23,0.41447
2018-11-22,0.42831
2018-11-21,0.45367
2018-11-20,0.44285
2018-11-19,0.4825
2018-11-18,0.51611
2018-11-17,0.49813
2018-11-16,0.47765
2018-11-15,0.48931
2018-11-14,0.4846
2018-11-13,0.51736
2018-11-12,0.5245
2018-11-11,0.51019
2018-11-10,0.50956
2018-11-09,0.5044
2018-11-08,0.49694
2018-11-07,0.5409
2018-11-06,0.55523
2018-11-05,0.5022
2018-11-04,0.46999
2018-11-03,0.45713
2018-11-02,0.463
2018-11-01,0.46141
2018-10-31,0.45418
2018-10-30,0.44749
2018-10-29,0.44506
2018-10-28,0.46472
2018-10-27,0.46012
2018-10-26,0.46657
2018-10-25,0.46351
2018-10-24,0.46402
2018-10-23,0.47006
2018-10-22,0.46192
2018-10-21,0.46458
2018-10-20,0.46788
2018-10-19,0.46077
2018-10-18,0.4675
2018-10-17,0.48437
2018-10-16,0.48352
2018-10-15,0.46168
2018-10-14,0.40994
2018-10-13,0.4227
2018-10-12,0.42071
2018-10-11,0.38315
2018-10-10,0.46605
2018-10-09,0.48199
2018-10-08,0.49335
2018-10-07,0.48269
2018-10-06,0.48964
2018-10-05,0.5211
2018-10-04,0.5294
2018-10-03,0.5293
2018-10-02,0.51692
2018-10-01,0.5776
2018-09-30,0.58257
2018-09-29,0.56876
2018-09-28,0.54025
2018-09-27,0.54305
2018-09-26,0.513
2018-09-25,0.5256
